"A[0,1]",b[0],x
-3.6634544480668167,-0.9430948891162572,"[-0.6111606975339124, 0.16689113966987018]"
-2.7622478682238745,-0.7903879707571152,"[-0.6452102903358163, 0.15936706946570936]"
-2.968951527811293,-0.9237365784055659,"[-0.6444137201945661, 0.19333164402552233]"
-2.456899706119277,-1.4109225154043759,"[-0.7461227748404554, 0.40944992598635327]"
-3.3389199990408813,-1.4306021506397948,"[-0.6596002565108829, 0.32124627870464345]"
-2.144119440959862,-1.239301329811675,"[-0.771842246562366, 0.38262673582419493]"
-3.667283901208415,-0.8180668570790198,"[-0.6036833380266102, 0.1337306505702393]"
-2.4772078405430333,-0.9834033604593126,"[-0.6903046112953801, 0.24574142380052805]"
-3.667520296393497,-1.3718074711763597,"[-0.6361226595870138, 0.2799002337108751]"
-3.1918216973690767,-1.1060564307839635,"[-0.6454126505566197, 0.23678327045322783]"
-2.910558946211125,-1.1386088246408088,"[-0.6678241404163958, 0.2666700601124568]"
-3.2717259816437294,-1.2330969062302195,"[-0.6498991150218124, 0.2690859535090244]"
-2.400873122436607,-1.1366662281965436,"[-0.7184900382944996, 0.31101947621048903]"
-3.449000590040732,-1.1579892092623303,"[-0.6343666689811647, 0.2359227698385618]"
-3.286361186600589,-0.9499359579988954,"[-0.628467298074289, 0.1852645728995452]"
-2.6013915743443476,-1.2480250616165782,"[-0.708213464647136, 0.33199714102995215]"
-3.0598202197542674,-0.7788665442940548,"[-0.6268303290627211, 0.14336310413273795]"
-2.0118888608859335,-0.9349250602307198,"[-0.7419317980903152, 0.2645546368915006]"
-3.4447851531301783,-0.8382278194102023,"[-0.6134413721443572, 0.14668352288597578]"
-2.107602588341832,-1.2120226372317227,"[-0.7739080651060025, 0.3757812539016331]"
-2.9228008087865933,-1.4888262664549916,"[-0.6985933494969467, 0.3796621776176301]"
-2.754874055693882,-0.933694681061732,"[-0.6602233348826587, 0.20885527921284197]"
-2.269037256865959,-1.3196283395368305,"[-0.7627964908330577, 0.3991269230697382]"
-1.9687126969796298,-0.95692543808294,"[-0.7529965786756824, 0.27848130873950305]"
-2.9396163622177167,-1.327341779660273,"[-0.68246701385201, 0.32553388003165934]"
-2.9277872718033433,-1.4460812069213576,"[-0.6942400957135931, 0.3652227479344881]"
-2.479619622072977,-1.2866982067241168,"[-0.7275243870672979, 0.35967090939539775]"
-3.3181425961846127,-1.3063705834304962,"[-0.6522041341833775, 0.2870274998948556]"
-3.2180916054192537,-1.0341988210763355,"[-0.6383876005374765, 0.2137058785386958]"
-3.318441978139524,-1.081103364035488,"[-0.6361736970186415, 0.22173996081773364]"
-2.4496324938857263,-1.0559966233313376,"[-0.7023293344921941, 0.2754779085087883]"
-3.5632137065499236,-1.3313801450955578,"[-0.6392774225619189, 0.27626750908847975]"
-3.3818230014302224,-1.267642924264297,"[-0.6455378141365087, 0.271240849378569]"
-2.8837379515288117,-1.454682117216492,"[-0.6993524330889856, 0.3728219447356322]"
-2.084570387629921,-1.4929171052652752,"[-0.825894435694728, 0.5011475375626847]"
-2.846991442658317,-1.2184245553227993,"[-0.6805944414186603, 0.2982249223310071]"
-2.09814012033995,-1.015863547524652,"[-0.7426613464878367, 0.29206679704504934]"
-2.015405377675869,-1.0612742820989562,"[-0.7642221013166891, 0.320782152870747]"
-2.4685843275629993,-1.2453792158257568,"[-0.7238203871200074, 0.3453551597653454]"
-3.2393890717609586,-1.049261718867025,"[-0.6382970635462419, 0.21696595047661704]"
-3.039915473002727,-1.2177408367982563,"[-0.6647614856612719, 0.28190031970551965]"
-3.602409318569902,-0.8678437764584973,"[-0.6090351897594568, 0.1491503352045935]"
-3.098245103118993,-0.8311360016561931,"[-0.6291178348651, 0.1580550478522356]"
-3.0925400104507217,-1.2722849842289417,"[-0.6653125161712798, 0.2946439580012088]"
-1.9440856214405562,-1.1592835272117634,"[-0.7962143494706878, 0.37403295354359833]"
-2.8153253232521886,-1.054591634583656,"[-0.6674981877104413, 0.2459107082613246]"
-2.046425575122487,-1.0651646850470666,"[-0.759533529654536, 0.3190641903954674]"
-2.311400311052198,-0.9618223564595954,"[-0.7056105476630753, 0.25043889853919193]"
-3.6903428111706975,-1.4798962806085063,"[-0.6411971085072317, 0.3067188605036532]"
-2.744687176367304,-1.326251703882822,"[-0.7010742608905738, 0.34457693176030635]"
-3.0613342009747764,-1.2318858878966596,"[-0.6643331611964602, 0.2846244817588258]"
-2.5050701935994306,-1.2166252893474259,"[-0.7157629159782977, 0.3305925168456583]"
-2.4082116739558943,-1.462794897241786,"[-0.7601128765304979, 0.43611486173994646]"
-3.615758016574909,-1.0553348111986085,"[-0.6198192718458138, 0.1988348547741256]"
-3.1340171946564217,-1.1037185979974888,"[-0.6488794079527731, 0.2398042444183519]"
-2.2728366395591673,-1.454854945486896,"[-0.7818034604133803, 0.45341787695408503]"
-3.43779247711342,-0.9194917900794399,"[-0.6191279579482876, 0.16972254763385794]"
-3.6569104523402958,-1.0017242910076236,"[-0.6148726064591202, 0.18267139020112977]"
-3.220101554945546,-1.0447277584920762,"[-0.6390652718332279, 0.21672802083954484]"
-3.774070940664045,-1.3371806734442484,"[-0.6288236918990069, 0.26387887411151073]"
-3.271904380944416,-1.0336362782500372,"[-0.6353208088356982, 0.2105278511793864]"
-2.1899429921794282,-1.1779278647772549,"[-0.7543693568782103, 0.3509256023799109]"
-2.4033309536938967,-0.8172588768639352,"[-0.6763625165644206, 0.18731291504379843]"
-2.561957785128299,-0.8377938789998834,"[-0.6650649710192973, 0.18612386094770686]"
-3.2457697250260584,-1.4246526973931255,"[-0.6657743387054071, 0.32760034940108207]"
-2.5585612427583833,-1.1649730076246683,"[-0.7034597092745317, 0.30610270962164715]"
-2.8492752117784783,-1.1917892544705415,"[-0.6778593003092688, 0.289158782451902]"
-2.488315435379305,-1.0990681064210348,"[-0.7033715940543489, 0.2882775393891588]"
-2.456024232170452,-0.9548202649392824,"[-0.6888942615214344, 0.23653468942827965]"
-2.9651868634316463,-1.1004522263606766,"[-0.6602319896452766, 0.25027860716866435]"
-2.1803694274596555,-1.439083582367163,"[-0.7968362005257918, 0.46167160057826623]"
-3.022713352974604,-1.4862044318185639,"[-0.6888850515288538, 0.36798861305749564]"
-3.3208300731433025,-1.3087233519543844,"[-0.6521979472496432, 0.28750471388855914]"
-2.9057014514297737,-0.9353245409511046,"[-0.6495831356496713, 0.2005624604450359]"
-2.9712782919464016,-1.3951472358171926,"[-0.6856646940975121, 0.3443012032862384]"
-2.4725868130365054,-1.3768123863957087,"[-0.7396328909709026, 0.39448141510867113]"
-1.9929555819220575,-0.9828840254918098,"[-0.7537698944252079, 0.28790835951354266]"
-2.588892368864353,-1.5017508239864132,"[-0.7385420752629881, 0.42524749851584964]"
-3.2827897090655296,-1.1773333772332868,"[-0.645151174423888, 0.25197740689495013]"
-2.7361076547738343,-1.0765323612266857,"[-0.6763307774989612, 0.25929741313324783]"
-3.7672022746914413,-1.446624770891351,"[-0.635240905141666, 0.29248730948460916]"
-3.3089540159527084,-0.9387755174725848,"[-0.6265274116465731, 0.1809450048863892]"
-3.587212408657374,-0.775291925100609,"[-0.6039594988136759, 0.12474963772800031]"
-1.934261335897289,-1.318814319939452,"[-0.8293215509956864, 0.44911952075262646]"
-3.779464118026111,-0.8277914339552378,"[-0.6004064500060992, 0.13280488896783757]"
-3.631599758847002,-1.1640852801277866,"[-0.6256207349221659, 0.227046095671633]"
-2.23334833083175,-0.9411599696414141,"[-0.7120443743242039, 0.24837608463747593]"
-3.0900361038557036,-0.8435634124084909,"[-0.6305641207457349, 0.16224268115174037]"
-3.136120629644036,-1.0637734726970443,"[-0.6455796391351616, 0.2274773442183987]"
-2.8288590444462964,-0.8481359027004483,"[-0.6465138768594066, 0.17577821060587198]"
-3.3189983839188453,-0.967031850331589,"[-0.628037831240892, 0.18866393024508918]"
-3.7256413963684425,-1.0893317218176264,"[-0.6170848917630437, 0.2024939030781733]"
-2.3346842355733726,-1.105556922321004,"[-0.7227659715084136, 0.30551810652907513]"
-3.59800927762983,-1.3185777497054374,"[-0.6366133187998234, 0.2704459348998513]"
-3.1320462397214923,-1.4981031337691553,"[-0.680325556497811, 0.3604251746297343]"
-2.847443462105364,-1.1143719654112287,"[-0.6706466586074641, 0.26353120173293265]"
-3.08129639094772,-1.3079258051814773,"[-0.6690804851431694, 0.30662225590915954]"
-2.0930311013717096,-1.0939625728143338,"[-0.7566350788933269, 0.3264701084517952]"
-2.37394643706792,-1.5178452341054653,"[-0.7729703118119088, 0.4626595918294053]"
-2.0241449447148137,-0.9736322386246262,"[-0.7469703444133402, 0.2807245221593101]"
-3.6852301861355623,-0.8175052289529974,"[-0.603022394416445, 0.13302434980686603]"
-3.1361980241780563,-0.8127008143551725,"[-0.6256870472211077, 0.1508578499145477]"
-2.4593158683511076,-1.346310303579589,"[-0.7376685396905635, 0.38464094494889356]"
-2.8641684972793877,-1.0804703415877461,"[-0.6660936629109993, 0.2510186231132263]"
-2.8361948160076853,-0.8287986304551593,"[-0.6441758020732108, 0.16895294190317445]"
-2.155956580253633,-1.3885273706449057,"[-0.7936222662702936, 0.4442588255940826]"
-2.083980359593388,-1.0125436962414567,"[-0.7442966685531537, 0.29203234479078]"
-3.754459778994309,-1.1731928629130282,"[-0.6205828237089276, 0.22277036289654717]"
-3.0791763051353174,-0.8027346331800167,"[-0.6277990434017418, 0.15004261365552135]"
-3.2903392787748333,-1.4716396568856134,"[-0.6659566874670577, 0.33741301270587404]"
-3.0273175898702536,-1.3101466663930017,"[-0.6735474487163111, 0.3120222828222914]"
-2.760346800899421,-0.979021384393865,"[-0.6643850992912502, 0.2240435760585195]"
-2.7113399927269928,-1.4114246103984087,"[-0.7135048302434303, 0.3777402762485192]"
-3.447271623287007,-1.0548685011293861,"[-0.6276474780620322, 0.20718523685965262]"
-2.856645789424797,-1.2677397107790551,"[-0.6844100490260874, 0.3137554212036403]"
-3.05460369233333,-0.9156494376848959,"[-0.6384942095517611, 0.18631479156461112]"
-3.552506915870208,-1.1126616695140275,"[-0.6262371808941987, 0.21753155973181582]"
-2.878888995189466,-1.3167046750006184,"[-0.6869727482298353, 0.32785640864488363]"
-3.2825645098387506,-1.4939358539541734,"[-0.6681428515390291, 0.3446430314350433]"
-3.345771038470012,-1.2937697230288396,"[-0.6495585769013277, 0.2813202495004534]"
-3.3007756317866623,-1.5112121910037621,"[-0.6680412265384479, 0.3479922914886725]"
-2.6033149477176827,-1.2706213797070347,"[-0.7105452324850219, 0.3399455597778065]"
-2.844790010504475,-0.7994251078430368,"[-0.6408223630556994, 0.15875686932768138]"
-2.270838994867765,-0.8110763996939714,"[-0.6885500585505016, 0.19260628995522078]"
-2.646074932261355,-1.2823887013149529,"[-0.7070420105801829, 0.33961774111975856]"
-3.20377405518805,-1.0963826251669875,"[-0.6439417317207758, 0.23312957694399397]"
-2.9351706596719085,-1.3068864488028762,"[-0.6810213487931688, 0.3193252139287601]"
-3.6324561477824906,-0.8521346005504349,"[-0.606957122949812, 0.14390241606770351]"
-2.9633619136306155,-1.2983254082369526,"[-0.6778315235880724, 0.31398263436013707]"
-2.890183988639437,-1.3858526789894545,"[-0.6923365833372694, 0.3494930035352683]"
-2.1677860934819013,-1.1959094499275644,"[-0.7608244439192764, 0.361191201203152]"
-3.3327596985429233,-0.9565753593549515,"[-0.6266092857081819, 0.18498006532583014]"
-2.004152984387977,-1.4836440116355147,"[-0.8433407406427917, 0.5119048064916748]"
-3.1313662302413494,-0.9975610782966825,"[-0.6406168048478048, 0.2075380014571553]"
-3.610325228607191,-1.3147257302836912,"[-0.6357286552704351, 0.26858940337290005]"
-2.5751533193022094,-1.4686484028568234,"[-0.7365977624048837, 0.4150715285566142]"
-3.2929177241480607,-1.1012191156651336,"[-0.639047306751868, 0.22909389408387543]"
-3.6743584064368306,-1.2091198029675148,"[-0.6262678657771521, 0.23656479690172066]"
-2.013791403191918,-1.492699802501759,"[-0.8426050419273347, 0.5141498878764879]"
-3.2292788857463552,-0.9011599118529209,"[-0.6277848575657169, 0.17354977937894928]"
-3.2976341652281556,-1.3169414511546025,"[-0.6542977087946644, 0.29167358843670965]"
-1.9762065031573084,-0.9253818694152733,"[-0.7458367972959515, 0.26342994279832976]"
-2.2662789510273056,-0.8240064277739693,"[-0.6909147434017956, 0.1981329396075872]"
-2.504935503538341,-1.2978344274199058,"[-0.7256223542088868, 0.3608937471556145]"
-2.6246346023972404,-1.4485452887798487,"[-0.7278926625660848, 0.4013870160979237]"
-3.075671411093725,-1.4667891624131066,"[-0.682579301087096, 0.35645262919023896]"
-3.205359153120723,-1.2020998566517977,"[-0.6518766687676022, 0.26465214427132433]"
-2.3379696845039097,-0.8581565138837104,"[-0.6882468895154267, 0.20728349515860767]"
-3.110459991553746,-1.0429876480864002,"[-0.6455252735756174, 0.22268091382255362]"
-3.125380195855035,-1.00743549476354,"[-0.6417608853564396, 0.2108962541170356]"
-2.7402732582171425,-0.9346561096988928,"[-0.6614402757366667, 0.21007793423546067]"
-2.759713075979299,-1.2244115274037066,"[-0.6892273092877218, 0.308128204701164]"
-2.843312419958316,-0.9809213377023522,"[-0.6582436482288543, 0.2193466615677269]"
-3.363603057321524,-1.4672394932340556,"[-0.6604611604623516, 0.3296422638723479]"
-3.142325529565244,-0.8288188210118892,"[-0.6266514723827171, 0.1555264303203687]"
-2.3675609147248826,-1.0363253674376547,"[-0.7092261069724379, 0.27513770530767284]"
-3.1152413259924936,-0.831046161927596,"[-0.6282213218291587, 0.15732007693655378]"
-3.206125213602399,-0.8148571653192901,"[-0.6224214286521312, 0.14879294081577146]"
-3.634160764081874,-1.1552142847290632,"[-0.6249712787254449, 0.2245420840944015]"
-2.834840188488087,-0.7865306500740931,"[-0.6402043805166212, 0.15488382705239895]"
-2.6709424404546493,-1.2294055363608671,"[-0.6986256234848236, 0.3183290888956817]"
-3.7382362257820048,-1.129019766379136,"[-0.6187996991639063, 0.21217948324082633]"
-3.148538101903456,-0.8211028795434944,"[-0.6257296582183497, 0.1529278077703675]"
-2.4197211489198582,-1.0568703630708085,"[-0.7058331966188013, 0.2784584149542001]"
-3.71942511924963,-0.8499236243257021,"[-0.6036938507772913, 0.14041936775423725]"
-3.563286044007368,-1.3048093996156123,"[-0.6376285686537009, 0.2690627729007762]"
-3.5510912193680415,-0.9210590776215982,"[-0.6143541685767008, 0.1654784514114017]"
-2.5051438505927837,-1.111187187987095,"[-0.7029760755294583, 0.29126438911058267]"
-3.4505075871085458,-1.012914176375589,"[-0.6247217802765036, 0.19529223379470959]"
-3.656963656913884,-1.206052863312952,"[-0.626911023060576, 0.23675593452557228]"
-2.8805527657384458,-1.2420322721605164,"[-0.6798634830845269, 0.30308357616729337]"
-2.3516398585367986,-0.8399993557086396,"[-0.6843721405148435, 0.19925173503537202]"
-2.1907165941070152,-1.1487858787577687,"[-0.7497182984696666, 0.33865145333718427]"
-2.290301991059147,-1.3905321046107302,"[-0.7694805267493126, 0.4247955002262526]"
-2.7285668327749053,-1.096014644708384,"[-0.6790036150353244, 0.2666224905187327]"
-2.363835884583744,-1.0528904110072568,"[-0.7119066119680606, 0.2819635355697715]"
-3.3438074710924175,-0.8436040095011199,"[-0.6181509131157645, 0.15195653317093738]"
-3.01483449146855,-1.3044802090450163,"[-0.6740814110686324, 0.3113385798727298]"
-3.1238640324428393,-0.850833141022422,"[-0.6293536755765032, 0.1630232345586968]"
-2.5497210190448025,-1.013157083325787,"[-0.6866362002296172, 0.25120288295968163]"
-2.0044927726423256,-1.0824091702556766,"[-0.7700150033378274, 0.3315037982386013]"
-2.039022550070919,-0.9307815060209558,"[-0.7370176655198762, 0.2603100355640321]"
-2.089927024970123,-1.1933436533848076,"[-0.7739744241380453, 0.3700045671812266]"
-1.9498248870868546,-0.9682307327981787,"[-0.7583700233105409, 0.2854813493822941]"
-2.099894170679587,-1.4669918716580208,"[-0.8180937303517861, 0.4871606359491252]"
-2.08275733640521,-1.4667833738815739,"[-0.8218554677781814, 0.49008861795660397]"
-1.9205982096238097,-0.7883923973377608,"[-0.7280808276613888, 0.20474830947256428]"
-3.302815337683435,-1.3572355830989844,"[-0.6568467509602358, 0.30299710150477593]"
-1.9164502345638073,-1.420579823344331,"[-0.8537710780270208, 0.4994705610248406]"
-2.4605114957141834,-0.8026463245192653,"[-0.669369144068025, 0.17856364664445007]"
-3.1462947294250156,-0.8508036212776742,"[-0.6281806836134778, 0.16205395993729632]"
-3.128115946295384,-0.7914225680671224,"[-0.624400990892133, 0.1446684959968167]"
-2.0936315863256016,-1.4918465548559574,"[-0.8236663436200212, 0.49904483248911874]"
-2.8612858829523,-0.7606908990133949,"[-0.6361505408900874, 0.14519041936860475]"
-2.57730474337171,-1.1866968746063902,"[-0.7039094141296866, 0.31221078094544114]"
-3.2648175179611663,-0.891637786679464,"[-0.6252986024018772, 0.1691573515302295]"
-3.2307566000984616,-0.7679455983625021,"[-0.6177414554011557, 0.1339244206858809]"
-3.02843242441127,-1.2887077726945126,"[-0.6716414842005046, 0.30516978785616145]"
-3.2349221442456146,-0.877037402393751,"[-0.6256972880397332, 0.16614035722378578]"
-3.2717137595251065,-0.8022240348001453,"[-0.6184289879519826, 0.1426110382323103]"
-3.5472880046041233,-1.3478581298117829,"[-0.6411878963077317, 0.28186732782398605]"
-2.882084349973954,-1.2771062786491951,"[-0.6829934650499289, 0.31450276498535085]"
-2.0351518017804007,-1.0046496704017964,"[-0.7507235474976813, 0.2934462029731091]"
-2.4735342328427934,-0.8331954673635242,"[-0.6720399696897452, 0.18938792028867107]"
-2.315678152302577,-1.145586190150451,"[-0.7308841191816053, 0.3234091884211735]"
-2.1579704353707276,-0.8705488315748352,"[-0.7105241751484805, 0.22471310523777424]"
-1.9787796580607189,-1.3715015857972166,"[-0.8287718967279919, 0.46579218741579553]"
-2.12579091698274,-1.0902343346124932,"[-0.7506654622916866, 0.3212092742539341]"
-3.6518623202732488,-0.8066685774309621,"[-0.6035555109073176, 0.1311931601399718]"
-1.9385981488321304,-1.1029465549449367,"[-0.7864424942633902, 0.34876677193716143]"
-3.5786906325308694,-1.4936861029518893,"[-0.6484070621049016, 0.3190481114530162]"
-2.3793099153397335,-0.8501605135459885,"[-0.6830032217108403, 0.20151743727240515]"
-2.396757984714155,-0.8372714691267462,"[-0.6796072627695628, 0.19544171444387828]"
-3.0445674833314698,-0.8588604670243872,"[-0.6343260720297116, 0.16901943096917807]"
-3.1689650885935805,-0.863843904865713,"[-0.6280296487280396, 0.16503551175406994]"
